"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","ly"
182,11,0.56954887111,1,0,10,0,0,1,0,0,0,0,0.478181818182,0.167746212121,7.64969262371151
182,9,0.56521739028,1.73205080756888,0,3,0,0,0,0,0,1,0,0.537886372886,-0.0230303030303,6.87109129461055
182,11,0.555357141865,1,0,9,0,0,0,0,0,1,0,0.483748196248,0.0717712842713,7.37775890822787
182,13,0.516835015965,1.4142135623731,1,5,0,0,0,0,0,1,0,0.262365591398,0.0112903225806,7.00306545878646
182,7,0.606951870035,1,0,9,0,0,0,0,0,1,0,0.401303854875,0.14693877551,6.62406522779989
182,7,0.603550294072,1.4142135623731,0,3,0,0,0,0,0,1,0,0.383134920635,0.0498015873016,6.78332520060396
182,9,0.553846152426,1,0,8,1,0,0,0,0,0,0,0.365632086168,0.0160218253968,6.67329796776765
182,10,0.462418299898,1,0,9,0,0,0,0,0,1,0,0.426484287318,0.122877384961,6.42971947803914
182,12,0.711111105844,0,1.4142135623731,7,1,0,0,0,0,0,0,0.418764172336,0.189285714286,7.43838353004431
182,11,0.627999997488,1.4142135623731,0,8,0,0,1,0,0,0,0,0.338611111111,0.0713888888889,8.03915739047324
182,10,0.479815455041,2,0,7,0,0,0,0,1,0,0,0.398050365814,0.0929242297663,7.17011954344963
183,12,0.581967211922,1,0,8,0,0,1,0,0,0,0,0.391677489177,0.164134199134,7.09007683577609
183,10,0.475877192635,1.4142135623731,0,7,0,0,0,0,1,0,0,0.512287568669,0.179716241361,7.49554194388426
183,5,0.8999999775,0,1.4142135623731,3,0,0,0,1,0,0,0,0.525264550265,0.117857142857,7.09007683577609
183,10,0.449723756409,1,0,7,0,1,0,0,0,0,0,0.458733987101,0.0278657566923,6.52502965784346
183,10,0.626865669771,1,1,8,0,0,1,0,0,0,0,0.517420751292,0.0550155937253,7.74066440191724
183,10,0.534969324497,2.82842712474619,0,10,0,0,0,0,0,1,0,0.320316598824,0.0811646313885,7.74066440191724
183,13,0.533039646403,2.64575131106459,2,7,0,0,0,0,0,1,0,0.497109490127,0.0644068670793,7.90100705199242
183,12,0.575963717515,2.23606797749979,1.4142135623731,8,0,0,0,1,0,0,0,0.456180856181,0.0429822029822,7.54960916515453
183,11,0.597137013094,1,0,9,0,0,1,0,0,0,0,0.475213675214,0.0025641025641,7.09007683577609
183,10,0.478108580599,1.4142135623731,0,9,0,0,0,0,0,1,0,0.500054112554,0.0907049390004,6.82110747225646
183,6,0.49429657732,2,0,3,0,0,0,0,0,1,0,0.435893980234,-0.00818528955321,6.84268328223842
183,11,0.513800424083,1.4142135623731,0,9,0,0,1,0,0,0,0,0.478036728896,0.153601866883,6.90775527898214
184,10,0.401123595055,1,0,6,0,0,1,0,0,0,0,0.511809936096,0.133481756339,9.0825070004663
184,9,0.480582523494,2,0,3,0,0,0,0,0,1,0,0.27863997114,-0.0335191197691,7.43838353004431
184,11,0.439504372858,1.4142135623731,0,6,0,0,1,0,0,0,0,0.388813227088,0.13229434037,7.74066440191724
184,10,0.555977228547,2,1.4142135623731,6,0,0,0,0,0,1,0,0.339808802309,0.0430735930736,6.44094654063292
184,10,0.412429378198,1.4142135623731,0,7,0,1,0,0,0,0,0,0.441383219955,0.0762471655329,7.24422751560335
184,12,0.480314958739,1,1,8,0,1,0,0,0,0,0,0.519747474747,0.0563131313131,7.97246601597457
184,8,0.536643024736,1,0,8,0,0,1,0,0,0,0,0.495887256683,0.24876638513,7.97246601597457
184,11,0.549668873262,1,0,8,0,0,1,0,0,0,0,0.364680557538,0.144086270872,6.79682371827486
185,10,0.513416814824,1,1.4142135623731,5,0,0,0,0,0,1,0,0.379751461988,-0.142251461988,7.37775890822787
185,7,0.849056587754,0,1.4142135623731,4,0,0,0,1,0,0,0,0.74,0.06,7.3132203870903
185,9,0.392236976106,1,0,7,0,0,1,0,0,0,0,0.546280886925,0.238916298478,8.36637030168165
185,9,0.494522690932,1,0,9,0,0,1,0,0,0,0,0.489305040198,0.17904491342,7.43838353004431
185,9,0.469428007427,1,0,7,0,0,1,0,0,0,0,0.457253893293,0.146123104889,7.86326672400957
185,12,0.431544358783,1.4142135623731,0,9,0,0,0,0,0,1,0,0.479510059184,0.0719460129243,6.84906628263346
185,13,0.496774192907,1,1,9,0,0,0,0,0,1,0,0.437394102313,0.133292603454,7.3132203870903
185,13,0.508914099661,1,0,8,0,1,0,0,0,0,0,0.417096226818,0.127381954465,7.17011954344963
185,11,0.669724764498,0,1.4142135623731,10,0,0,0,0,0,0,0,0.636574074074,0.345833333333,7.97246601597457
186,9,0.406322281876,1,0,5,0,0,1,0,0,0,1,0.50969499981,0.14984278879,8.29404964010203
186,7,0.528421051519,1,0,9,0,0,1,0,0,0,1,0.54330792396,0.163985507246,7.17011954344963
187,10,0.554868623563,1.4142135623731,0,6,0,0,0,0,0,1,1,0.530215448132,0.0311533990701,7.00306545878646
187,8,0.462927756214,1,0,9,0,1,0,0,0,0,1,0.466173008278,0.0380933394091,7.49554194388426
187,9,0.420572916119,1,0,7,0,0,0,0,0,1,1,0.503403902034,0.119715649647,7.09007683577609
188,10,0.439751552249,1,0,8,0,0,0,0,0,1,0,0.448354700855,0.168311965812,7.00306545878646
188,8,0.68341708371,1,0,8,0,0,1,0,0,0,0,0.289930652681,0.138185606061,8.07090608878782
189,10,0.591011234627,1,0,4,0,0,1,0,0,0,0,0.299172850959,0.163819315605,7.17011954344963
189,13,0.573951433612,1.4142135623731,2.44948974278318,8,0,0,0,0,0,1,0,0.371298209366,-0.0666150137741,7.3132203870903
189,14,0.477049179546,1.4142135623731,0,9,0,1,0,0,0,0,0,0.453515052486,0.108059728942,6.35957386867238
189,13,0.506849313333,1.4142135623731,0,6,0,1,0,0,0,0,0,0.347321428571,0.1,7.00306545878646
189,12,0.531111109931,1,1,7,0,0,0,0,0,1,0,0.521984126984,0.108253968254,7.00306545878646
189,11,0.490073144733,1.73205080756888,1.4142135623731,8,0,0,0,0,0,1,0,0.438424470267,0.054157908977,6.74051935960622
189,13,0.597484274851,1.4142135623731,0,8,0,1,0,0,0,0,0,0.526552795031,0.0622412008282,6.90775527898214
189,12,0.509774435324,1.4142135623731,1,5,0,0,0,0,0,1,0,0.361609336609,0.0396089271089,7.43838353004431
189,14,0.542499998644,1.73205080756888,0,5,0,0,1,0,0,0,0,0.422398402631,0.201236199201,7.3132203870903
189,9,0.49610389546,1,0,9,0,0,0,0,0,1,0,0.422043681366,0.117430968278,6.31716468674728
190,11,0.389328062856,1,0,7,0,0,1,0,0,0,0,0.422547281324,0.183008274232,7.54960916515453
190,7,0.509132418929,1,0,8,0,0,0,1,0,0,0,0.447991988854,0.15763322884,7.24422751560335
190,11,0.499999999153,1,0,7,0,0,0,0,0,1,0,0.590418355895,0.0807542545638,6.65415252018322
190,12,0.405109488558,1,0,10,0,0,1,0,0,0,0,0.524751413976,0.0687374566685,7.37775890822787
190,11,0.582089551153,1,0,8,0,0,0,0,0,1,0,0.356874647092,0.0718708827404,6.90173720665657
190,9,0.501204818673,1,0,8,0,0,0,0,0,1,0,0.432391165479,0.110438308968,7.24422751560335
190,10,0.493951611907,1,0,8,0,0,0,1,0,0,0,0.51741622575,0.114197530864,7.64969262371151
191,13,0.484403668836,1.73205080756888,0,6,0,0,0,0,0,1,0,0.368467643468,0.104278360528,7.09007683577609
191,10,0.611764704083,1,0,8,0,0,0,0,0,1,0,0.438999690785,0.126410791589,6.55677835615804
191,11,0.568232660921,1,0,9,0,0,0,0,0,1,0,0.411342519269,0.135339457291,6.88755257166462
191,8,0.654929575159,1,1.4142135623731,5,0,1,0,0,0,0,0,0.526287878788,0.213683712121,6.5191472879404
191,11,0.530679932785,1.4142135623731,0,8,0,0,0,0,0,1,0,0.442085137085,0.0521043771044,6.64898455002478
191,11,0.552631577829,1,0,8,0,0,0,0,0,1,0,0.457517482517,0.0557173295455,6.66568371778241
191,10,0.476678042689,1,0,8,0,0,0,0,1,0,0,0.395560193774,0.177347969491,7.24422751560335
192,12,0.447432762289,1,0,8,1,0,0,0,0,0,0,0.492924711972,0.105562426991,7.00306545878646
192,11,0.427094105039,1.4142135623731,1,9,0,0,0,0,0,1,0,0.560113480484,0.142087542088,6.62406522779989
192,10,0.590073528327,1,1,9,1,0,0,0,0,0,0,0.500090909091,0.195893939394,7.74066440191724
192,12,0.581769435438,1,0,8,0,0,0,0,0,1,0,0.468185826519,0.138387846721,6.25382881157547
192,12,0.566546761571,1,0,10,0,0,1,0,0,0,0,0.394874768089,0.139474335189,7.24422751560335
192,10,0.465845464204,1.4142135623731,0,9,0,0,1,0,0,0,0,0.447564935065,0.119567099567,6.74758652682932
192,11,0.477112675216,1.4142135623731,0,6,0,0,0,0,0,1,0,0.504209387104,0.0786218386876,6.74875954749168
192,10,0.462140991564,1,1.4142135623731,7,0,0,0,0,0,1,0,0.48043452381,0.0361428571429,6.8330317327862
192,6,0.822580631894,0,1.4142135623731,4,0,0,0,1,0,0,0,0.343846629561,0.15791589363,7.00306545878646
193,9,0.669201518368,1.4142135623731,0,6,0,1,0,0,0,0,1,0.364863341786,0.171703296703,6.90775527898214
193,11,0.356151711049,1,0,7,0,0,1,0,0,0,1,0.477028484554,0.0948823143976,8.1605182474775
193,10,0.553191488185,1,0,6,0,0,1,0,0,0,1,0.485797617017,0.157864005913,7.97246601597457
194,10,0.721153842687,1,0,7,0,0,0,0,1,0,1,0.50977443609,0.183179539758,8.07090608878782
194,11,0.622994650741,1,0,9,0,0,0,0,0,1,1,0.429358974359,0.0833012820513,9.30565055178051
194,9,0.45242914934,1,0,6,1,0,0,0,0,0,1,0.421763085399,0.094992129083,9.69892038679485
195,11,0.440353460323,1,0,7,0,0,0,0,0,1,0,0.488139266037,-0.0312224517906,7.60090245954208
195,8,0.581151830939,1,1,5,0,1,0,0,0,0,0,0.499187452759,0.287547241119,7.54960916515453
195,7,0.694444440586,1,1,10,0,0,0,0,0,1,0,0.426077097506,0.12358276644,7.54960916515453
195,13,0.329677026003,1.73205080756888,0,6,0,1,0,0,0,0,0,0.478725343857,0.121103831192,7.49554194388426
195,11,0.459488272431,1,0,8,0,0,1,0,0,0,0,0.436858295214,0.0829643711552,7.00306545878646
195,9,0.492307691466,1,0,9,0,0,0,0,1,0,0,0.554754033845,0.173173947265,6.73696695800186
195,9,0.699248115043,1.4142135623731,0,4,0,1,0,0,0,0,0,0.281240981241,-0.00411255411255,6.46458830368996
196,10,0.550321197965,1,0,6,0,0,1,0,0,0,0,0.365001170001,0.177074997075,7.09007683577609
196,8,0.549999998981,1,0,7,0,0,0,0,0,1,0,0.429898400919,0.0714527564272,6.65286302935335
196,6,0.50894085212,2,0,4,0,0,0,0,1,0,0,0.453107344633,0.0773607748184,7.00306545878646
196,11,0.44359255154,1,0,7,0,0,1,0,0,0,0,0.499466089466,0.191495310245,8.10167774745457
196,6,0.820895510136,0,1.4142135623731,5,0,0,0,1,0,0,0,0.314646464646,0.0338383838384,6.74523634948436
196,13,0.43525896371,1,0,8,0,0,0,1,0,0,0,0.378628500089,0.113180845372,7.49554194388426
196,8,0.645259936865,1,0,6,0,0,1,0,0,0,0,0.331032547699,0.0800505050505,7.43838353004431
196,9,0.430438841802,1,0,9,1,0,0,0,0,0,0,0.390292577793,0.0591283716284,7.37775890822787
196,7,0.47415329726,2.23606797749979,0,8,1,0,0,0,0,0,0,0.524676547558,0.211177635923,7.24422751560335
196,12,0.503092782468,1,3.60555127546399,5,0,1,0,0,0,0,0,0.528515151515,0.121318181818,6.11146733950268
196,9,0.48865619461,1,0,7,0,0,0,0,0,1,0,0.460997410328,0.0646905921459,7.00306545878646
197,9,0.430680885619,5.56776436283002,0,7,0,0,1,0,0,0,0,0.363555619217,0.11170300696,7.3132203870903
197,11,0.542299348064,1,0,3,0,0,1,0,0,0,0,0.359610990861,0.111444805195,6.72503364216684
197,11,0.577639750357,1,0,5,0,0,0,0,0,1,0,0.448614190687,0.115488728751,6.77650699237218
197,12,0.410933081611,1.4142135623731,1,8,0,1,0,0,0,0,0,0.418653127918,0.0283506736028,6.70318811324086
198,12,0.44699872229,1.4142135623731,0,9,0,0,0,0,0,1,0,0.380734928652,0.0730379188713,6.87935580446044
198,9,0.613281247604,1,1,6,0,1,0,0,0,0,0,0.405208333333,0.0942708333333,6.85856503479136
198,8,0.474497680874,1.4142135623731,0,9,0,0,0,0,0,1,0,0.489547422275,0.134474616293,7.00306545878646
198,9,0.555269921452,1,1,4,0,0,0,0,0,1,0,0.485434782609,-0.0249275362319,6.59441345974978
199,13,0.445517240765,1,0,7,1,0,0,0,0,0,0,0.471943115364,0.165593909015,6.48920493132532
199,9,0.513513512446,1,1,6,0,0,0,0,0,1,0,0.407936507937,-0.0741792929293,6.89162589705225
199,10,0.39426800899,1,0,6,0,0,1,0,0,0,0,0.503952713953,0.205400062267,8.64822145382264
199,8,0.426886791949,1,0,8,0,0,1,0,0,0,0,0.362139541745,0.130666154021,7.09007683577609
199,12,0.437354987892,1.73205080756888,0,8,0,0,0,0,0,1,0,0.527904040404,0.12415494228,7.00306545878646
199,14,0.405975394717,1,0,8,0,0,1,0,0,0,0,0.420556144536,0.185027387578,7.43838353004431
199,9,0.392249527039,1,0,9,0,0,1,0,0,0,0,0.505142625232,0.215914244486,8.47637119689598
199,12,0.634042550493,1,0,8,1,0,0,0,0,0,0,0.49687950938,0.109791366041,7.3132203870903
201,14,0.445964431674,1,0,7,0,0,1,0,0,0,1,0.536586820587,0.0540808080808,8.03915739047324
201,10,0.459165153432,1,0,8,0,0,0,0,0,1,1,0.565000773036,0.134653293135,7.17011954344963
201,9,0.416504853965,1.73205080756888,0,6,0,0,1,0,0,0,1,0.476984126984,0.154621799389,8.13153071060425
202,9,0.424314659804,1,0,8,0,0,1,0,0,0,0,0.552804614085,0.200105805441,7.9373746961633
202,11,0.499999998705,2.64575131106459,0,6,0,0,0,0,0,1,0,0.249484848485,0.108545454545,6.65929391968364
202,13,0.492217897875,1,0,8,1,0,0,0,0,0,0,0.479702872885,0.151778827233,7.9373746961633
202,10,0.579579577839,1.4142135623731,0,8,0,0,0,0,0,1,0,0.458515151515,0.194704545455,7.78322401633604
202,13,0.501557631618,1.4142135623731,0,8,1,0,0,0,0,0,0,0.475819515914,0.103883171336,6.84374994900622
202,9,0.465197215238,1.4142135623731,0,10,0,0,0,0,0,1,0,0.45190773279,0.0438974832357,7.09007683577609
202,10,0.552083331896,1,0,8,0,0,0,0,1,0,0,0.431902494331,-0.00372222222222,6.89365635460264
202,10,0.652439020412,0,1.4142135623731,5,0,0,0,0,1,0,0,0.463265306122,0.230612244898,7.37775890822787
203,9,0.574821851366,1,0,8,0,0,1,0,0,0,0,0.362102659246,0.17952690167,7.24422751560335
203,13,0.374794880087,1,0,8,1,0,0,0,0,0,0,0.427059328462,0.0981647502695,6.58063913728495
203,7,0.506257109777,2,1,6,1,0,0,0,0,0,0,0.501594997595,0.250215007215,6.71659477352098
203,11,0.491701243793,1,0,6,0,0,0,0,0,1,0,0.632498057498,0.123018648019,6.37161184723186
203,12,0.510204080982,1,0,8,0,0,0,0,0,1,0,0.487605744949,0.112268781566,6.57088296233958
203,13,0.413271245153,1,0,8,0,0,1,0,0,0,0,0.539125203207,0.292094772316,7.9373746961633
203,12,0.55020920387,1,0,7,0,0,0,0,0,1,0,0.515248640249,0.12433954934,6.59030104819669
203,9,0.499254842773,1.73205080756888,0,6,0,0,0,0,0,1,0,0.468315026599,0.0880980379488,6.61873898351722
203,10,0.431618569095,1,0,7,0,0,0,0,1,0,0,0.451278713779,0.0806957119457,7.17011954344963
203,10,0.476608186438,1.4142135623731,1,8,0,0,0,0,0,1,0,0.444728422619,0.130383184524,6.56807791141198
203,12,0.749999994643,0,1.4142135623731,7,0,1,0,0,0,0,0,0.532291666667,0.2875,7.09007683577609
203,13,0.488668554549,1,0,9,0,0,0,0,0,1,0,0.350342359166,-0.0193316215375,6.41017488196617
204,8,0.558536584004,1,0,6,0,0,0,0,0,1,0,0.460301062574,0.132480650662,6.76041469108343
204,14,0.536585364763,1.4142135623731,0,7,0,0,0,0,0,1,0,0.506273849607,0.151108305275,6.64639051484773
204,8,0.466552314809,1,1,8,0,0,0,0,1,0,0,0.465050158175,0.0561750749251,6.73578001424233
204,12,0.480620154418,1,0,6,0,0,0,0,0,1,0,0.531364564007,0.150675015461,7.17011954344963
205,10,0.514084506137,1,0,8,0,0,1,0,0,0,0,0.350196078431,-0.0118382352941,6.81673588059497
205,10,0.594029848973,1,0,7,0,0,0,0,0,1,0,0.459424603175,0.0206349206349,6.63594655568665
205,12,0.493031358026,1,0,6,0,0,0,0,0,1,0,0.392153679654,0.105735930736,6.71780469502369
205,15,0.299574467958,1.4142135623731,0,9,0,0,0,0,0,1,0,0.40000547655,0.0676595471522,6.90775527898214
205,10,0.461643834984,1,0,7,0,0,0,0,0,1,0,0.452917939903,0.13391329259,6.62804137617953
205,8,0.461104847282,2,0,8,0,0,0,0,0,1,0,0.525856669372,0.194624932359,7.09007683577609
205,11,0.50216450144,1,0,3,0,0,0,0,0,1,0,0.557623315651,0.118987866594,6.65929391968364
205,12,0.641221371598,1,0,5,0,1,0,0,0,0,0,0.303968253968,0.0558201058201,7.00306545878646
206,11,0.468112244301,2,1,8,0,1,0,0,0,0,0,0.479016530855,0.132718731432,6.80572255341699
206,11,0.428428428,1,0,8,0,0,1,0,0,0,0,0.474994194822,0.195111832612,8.64822145382264
206,9,0.37769619074,2.23606797749979,0,9,0,0,0,1,0,0,0,0.457091694371,0.115733598814,7.69621263934641
206,13,0.433583959356,1.4142135623731,0,6,0,0,0,0,0,1,0,0.565556395659,0.0971207673605,6.52356230614951
206,12,0.799999988571,1,1.4142135623731,5,0,0,0,0,0,1,0,0.435714285714,0.135714285714,7.3132203870903
206,10,0.545454544736,1,1,7,0,0,1,0,0,0,0,0.409474443685,0.0808080808081,7.64969262371151
206,12,0.358096827748,1,0,8,0,0,1,0,0,0,0,0.513563055191,0.253276043528,8.21608809863232
207,10,0.501470587498,1.4142135623731,0,4,0,0,0,0,0,1,1,0.40164399093,0.0538832199546,6.90775527898214
207,11,0.437236730887,2,1,5,0,0,0,0,0,1,1,0.34163961039,0.0257508116883,7.17011954344963
209,13,0.529610828207,1,0,8,1,0,0,0,0,0,0,0.367568542569,0.14908008658,7.17011954344963
209,10,0.400706089673,1.4142135623731,0,7,0,0,0,0,0,1,0,0.532215045056,0.10588859373,6.81124437860129
209,10,0.57088846773,1,0,8,0,0,0,0,0,1,0,0.400326109949,0.0936079120041,6.90775527898214
209,11,0.559670780741,1.4142135623731,0,10,0,0,0,0,0,1,0,0.444614624506,0.0455039525692,6.74993119378857
209,11,0.606217613439,1,2,5,0,0,0,0,0,1,0,0.516666666667,0.03,8.41183267575841
210,8,0.54679802821,1,0,9,0,0,1,0,0,0,0,0.398051948052,0.270342157842,7.09007683577609
210,12,0.528138525852,1.4142135623731,0,3,0,0,1,0,0,0,0,0.583712121212,-0.030303030303,7.97246601597457
210,8,0.555555553841,1,1,5,0,0,0,0,0,1,0,0.407025613276,0.0347763347763,6.69332366826995
210,13,0.480320213155,2.64575131106459,1,8,0,0,0,0,0,1,0,0.441666919458,0.0730608185574,6.66949808985788
210,10,0.583489679956,1.4142135623731,1,9,0,0,0,0,0,1,0,0.514590254707,0.0939242927615,7.09007683577609
210,9,0.653266330017,2,0,6,1,0,0,0,0,0,0,0.511824881468,0.106291228613,7.74066440191724
210,11,0.406301823875,1.73205080756888,0,10,0,0,0,0,1,0,0,0.452857897916,0.127893763214,7.09007683577609
211,10,0.58429561066,1,0,7,0,0,0,0,0,1,0,0.367283950617,-0.00277777777778,7.00306545878646
211,10,0.564231736614,1,1,7,0,1,0,0,0,0,0,0.548466217425,0.0116928210678,6.54534966033442
211,10,0.526086955378,2.44948974278318,0,5,0,1,0,0,0,0,0,0.426612903226,0.0228494623656,7.49554194388426
211,10,0.633561641666,1.4142135623731,0,8,0,0,0,0,1,0,0,0.451923701299,0.203871753247,7.3132203870903
211,11,0.535555554365,1,1,9,0,1,0,0,0,0,0,0.549027839976,0.0767875802359,6.63856778916652
212,8,0.439432989124,1,0,8,0,0,0,0,0,1,0,0.4744332211,0.0836546015713,6.75227037614174
212,9,0.616780043953,1,0,7,0,0,0,0,0,1,0,0.414952922078,0.0489120670996,7.00306545878646
212,13,0.538160468614,1.73205080756888,2,5,0,0,0,0,0,1,0,0.474954304954,0.191142376142,6.84694313958538
212,10,0.401393354554,1,0,10,0,0,0,0,0,1,0,0.486347875426,0.128652860085,6.45990445437753
212,10,0.512333964872,1,0,4,0,0,0,0,0,1,0,0.426111111111,0.0348611111111,7.3132203870903
212,13,0.334700574104,2.82842712474619,0,7,0,0,0,0,0,1,0,0.393922730708,0.132453463203,7.37775890822787
213,10,0.502898549996,1,0,7,0,0,0,0,0,1,0,0.481891835017,0.123421717172,6.66440902035041
213,12,0.434182589773,1,0,6,0,0,1,0,0,0,0,0.480755256648,0.21722260874,10.2291876921754
213,11,0.577358488387,1,1,9,0,0,1,0,0,0,0,0.43871275783,0.313273491215,7.09007683577609
213,11,0.346560846408,1,0,9,0,0,0,0,1,0,0,0.500163429663,0.193365508366,8.38935981990635
213,10,0.629834250664,1,1,3,0,0,1,0,0,0,0,0.489867424242,0.266856060606,7.69621263934641
213,8,0.384015594355,1.73205080756888,0,6,0,0,1,0,0,0,0,0.482855853023,0.120257871009,8.57546209954021
214,13,0.456521738367,1,0,8,1,0,0,0,0,0,1,0.512588932806,-0.0961791831357,7.17011954344963
214,10,0.522580644037,1,0,7,0,0,1,0,0,0,1,0.51475964123,0.255518773166,8.36637030168165
214,11,0.678343946884,1,0,9,0,0,0,0,1,0,1,0.465204678363,0.114035087719,8.3187422526924
216,11,0.483870966999,1,0,7,0,0,1,0,0,0,0,0.43893877551,0.14966893424,7.00306545878646
216,5,0.361244019015,4.35889894354067,0,8,0,0,1,0,0,0,0,0.525361093032,0.157232088198,8.41183267575841
216,10,0.471910111476,1,0,6,0,0,0,0,0,1,0,0.281419753086,-0.0493209876543,4.24849524204936
216,8,0.45979614897,1.73205080756888,0,5,0,0,0,0,0,1,0,0.38564079953,0.14747207525,4.38202663467388
217,10,0.534988712111,1,0,7,0,0,1,0,0,0,0,0.288328338328,0.210472860473,6.59167373200866
217,9,0.58355437511,1.4142135623731,0,8,0,0,0,1,0,0,0,0.434278594035,0.15606896491,8.43381158247719
217,9,0.48027210819,1,1,10,0,0,1,0,0,0,0,0.327262888627,0.144023022432,7.09007683577609
217,10,0.240527182734,1,0,8,0,0,0,0,0,1,0,0.377245196324,0.0547180451128,8.00636756765025
217,10,0.528428092762,1,0,7,0,0,0,0,0,1,0,0.475936840937,0.067687035187,6.56244409369372
217,12,0.396212120912,1,0,7,0,0,1,0,0,0,0,0.4922394755,0.184979296066,9.07107830464268
218,10,0.500967117019,1,0,8,0,1,0,0,0,0,0,0.441220238095,0.222946428571,6.13772705408623
218,11,0.536231883087,1,1,9,0,0,0,0,0,1,0,0.372799422799,0.109329906205,6.90775527898214
218,12,0.492512478382,1,0,8,0,1,0,0,0,0,0,0.427396662477,0.0509609342271,6.79682371827486
218,8,0.574307303339,1,0,8,0,0,1,0,0,0,0,0.459116161616,0.106783459596,7.64969262371151
218,10,0.674033147309,1,0,9,0,0,0,0,1,0,0,0.465058479532,0.0911915204678,8.07090608878782
218,7,0.51567944161,1,1.4142135623731,8,0,0,0,0,1,0,0,0.387530266344,0.0907687651332,6.90775527898214
219,10,0.424951266642,1.73205080756888,0,8,0,0,1,0,0,0,0,0.462536542116,0.149472447245,8.49699048409872
219,11,0.378742514687,1.73205080756888,0,7,0,0,0,0,0,1,0,0.464272030651,0.0828892371996,6.86484777797086
219,12,0.417874395631,1,0,9,0,0,1,0,0,0,0,0.538023989899,0.201149440837,8.00636756765025
219,15,0.65294117263,1.4142135623731,1,5,0,0,0,0,0,1,0,0.422916666667,0.003125,6.72383244082121
219,9,0.580516897454,1,0,9,0,0,1,0,0,0,0,0.336850649351,0.122941641692,7.09007683577609
219,10,0.525879916095,1,0,8,0,0,1,0,0,0,0,0.360734705546,0.0585715647036,7.09007683577609
219,11,0.511627905985,1.4142135623731,0,8,0,0,0,0,0,1,0,0.538465298143,0.215078201369,6.53524127101366
219,13,0.518569462836,1,0,8,0,0,0,0,0,1,0,0.331619047619,0.1381996152,6.84587987526405
220,11,0.603076921221,1,0,10,1,0,0,0,0,0,0,0.465487861811,0.0758578431373,9.23989917421773
220,12,0.576802506029,1.4142135623731,1.73205080756888,7,0,0,0,0,0,1,0,0.447222222222,-0.0583333333333,6.71295620067707
220,9,0.374999999723,1,0,9,0,0,0,1,0,0,0,0.37840240724,0.110566895422,7.00306545878646
221,8,0.374305555296,1,0,7,0,0,0,0,0,1,1,0.520449970084,0.110021557034,7.3132203870903
221,10,0.39461883386,1.73205080756888,0,6,0,0,1,0,0,0,1,0.4314710236,0.105066191873,7.82404601085629
223,11,0.656160456573,1.73205080756888,1,4,0,0,1,0,0,0,0,0.442098765432,-0.093816872428,8.90923527919226
223,11,0.524714828232,1,0,9,1,0,0,0,0,0,0,0.432471011132,0.20602765538,6.57088296233958
223,10,0.62057877614,1.73205080756888,1,9,0,1,0,0,0,0,0,0.353607503608,0.122510822511,6.76619171466035
223,11,0.433260393399,1,1.4142135623731,8,0,0,1,0,0,0,0,0.422678035178,0.123737129987,7.54960916515453
224,9,0.547263680231,1,0,8,0,0,1,0,0,0,0,0.303936688312,0.162386363636,7.64969262371151
224,9,0.59574467904,2,0,5,0,0,0,0,0,1,0,0.448554421769,0.119260204082,7.09007683577609
224,9,0.482328481326,1,0,9,0,0,0,0,0,1,0,0.399762602988,0.123299818461,6.88141130364254
224,12,0.295813585981,1,1,6,0,0,0,0,1,0,0,0.460783148575,0.178631677253,7.09007683577609
224,12,0.481203007002,1,0,10,0,0,1,0,0,0,0,0.533419737444,0.158602576286,6.75227037614174
225,9,0.639534880003,0,1,4,0,0,0,0,1,0,0,0.628125,0.1875,6.73815249459596
225,12,0.574944070302,2,0,7,0,0,0,0,0,1,0,0.503971861472,0.287965367965,6.59030104819669
225,10,0.49764521115,1,1,5,0,1,0,0,0,0,0,0.47729978355,0.0570787237454,7.17011954344963
226,9,0.40489432658,3.16227766016838,0,9,0,0,0,0,1,0,0,0.538789671867,0.314755244755,7.17011954344963
226,13,0.422899353257,1,0,10,0,0,1,0,0,0,0,0.509795681212,0.20101434701,7.69621263934641
229,12,0.477075588009,1,1.4142135623731,3,0,0,0,0,0,1,1,0.349546485261,-0.0147959183673,7.43838353004431
230,11,0.57317072996,2,0,8,0,0,0,0,0,1,0,0.479301075269,-0.0274193548387,8.8246778911642
230,10,0.438596490636,1,0,7,0,0,1,0,0,0,0,0.535591133005,0.282614942529,8.00636756765025
230,6,0.862068950654,0,1.4142135623731,4,0,0,0,1,0,0,0,0.568452380952,-0.0357142857143,7.09007683577609
231,8,0.462762571316,1.73205080756888,0,6,0,1,0,0,0,0,0,0.401022639398,0.071691979317,6.89365635460264
231,6,0.839285699298,0,1.4142135623731,3,0,0,0,1,0,0,0,0.922222222222,-0.10625,7.43838353004431
231,12,0.435994929739,1.4142135623731,0,4,0,0,0,0,0,1,0,0.36972260874,0.160323386931,6.84694313958538
232,11,0.579676673026,1,0,7,0,0,0,1,0,0,0,0.325357744108,0.106334175084,7.24422751560335
232,10,0.589189188128,1,0,6,0,1,0,0,0,0,0,0.41007751938,0.0451550387597,6.57646956904822
233,12,0.580645159952,1,0,4,0,1,0,0,0,0,0,0.452809343434,0.216051136364,6.20657592672493
233,12,0.532051281199,1,0,6,0,0,0,0,0,1,0,0.46700487013,0.0893623737374,6.83947643822884
